x-axis,1,2,4
second,Volt,Volt,Volt
-1.970000E-03,+6.083699957E+00,+6.153423410E+00,+5.881438334E+00
-1.967500E-03,+6.008323072E+00,+6.103172153E+00,+5.881438334E+00
-1.965000E-03,+6.008323072E+00,+6.128297782E+00,+5.881438334E+00
-1.962500E-03,+6.008323072E+00,+6.078046525E+00,+5.881438334E+00
-1.960000E-03,+6.008323072E+00,+6.103172153E+00,+5.881438334E+00
-1.957500E-03,+6.033448700E+00,+6.128297782E+00,+5.906563962E+00
-1.955000E-03,+6.008323072E+00,+6.103172153E+00,+5.931689590E+00
-1.952500E-03,+6.033448700E+00,+6.078046525E+00,+5.906563962E+00
-1.950000E-03,+5.932946187E+00,+6.078046525E+00,+5.881438334E+00
-1.947500E-03,+6.058574328E+00,+6.203674667E+00,+5.881438334E+00
-1.945000E-03,+5.958071815E+00,+6.078046525E+00,+5.856312705E+00
-1.942500E-03,+5.932946187E+00,+6.128297782E+00,+5.881438334E+00
-1.940000E-03,+6.008323072E+00,+6.078046525E+00,+5.856312705E+00
-1.937500E-03,+5.983197443E+00,+6.128297782E+00,+5.906563962E+00
-1.935000E-03,+6.008323072E+00,+6.153423410E+00,+5.906563962E+00
-1.932500E-03,+5.983197443E+00,+6.153423410E+00,+5.906563962E+00
-1.930000E-03,+6.008323072E+00,+6.052920897E+00,+5.881438334E+00
-1.927500E-03,+5.983197443E+00,+6.128297782E+00,+5.906563962E+00
-1.925000E-03,+6.008323072E+00,+6.103172153E+00,+5.881438334E+00
-1.922500E-03,+5.983197443E+00,+6.128297782E+00,+5.906563962E+00
-1.920000E-03,+6.033448700E+00,+6.052920897E+00,+5.906563962E+00
-1.917500E-03,+6.008323072E+00,+6.027795268E+00,+5.906563962E+00
-1.915000E-03,+5.983197443E+00,+6.078046525E+00,+5.906563962E+00
-1.912500E-03,+6.008323072E+00,+6.052920897E+00,+5.906563962E+00
-1.910000E-03,+6.033448700E+00,+6.052920897E+00,+5.881438334E+00
-1.907500E-03,+6.008323072E+00,+6.103172153E+00,+5.931689590E+00
-1.905000E-03,+6.058574328E+00,+6.078046525E+00,+5.881438334E+00
-1.902500E-03,+6.033448700E+00,+6.103172153E+00,+5.956815219E+00
-1.900000E-03,+6.033448700E+00,+6.103172153E+00,+5.881438334E+00
-1.897500E-03,+5.983197443E+00,+6.078046525E+00,+5.881438334E+00
-1.895000E-03,+6.008323072E+00,+6.078046525E+00,+5.856312705E+00
-1.892500E-03,+6.083699957E+00,+6.078046525E+00,+5.856312705E+00
-1.890000E-03,+5.958071815E+00,+6.052920897E+00,+5.881438334E+00
-1.887500E-03,+6.008323072E+00,+6.052920897E+00,+5.881438334E+00
-1.885000E-03,+6.008323072E+00,+6.103172153E+00,+5.856312705E+00
-1.882500E-03,+6.008323072E+00,+6.078046525E+00,+5.856312705E+00
-1.880000E-03,+5.958071815E+00,+6.103172153E+00,+5.906563962E+00
-1.877500E-03,+5.983197443E+00,+6.078046525E+00,+5.906563962E+00
-1.875000E-03,+5.983197443E+00,+6.078046525E+00,+5.881438334E+00
-1.872500E-03,+6.008323072E+00,+6.078046525E+00,+5.881438334E+00
-1.870000E-03,+5.983197443E+00,+6.128297782E+00,+5.881438334E+00
-1.867500E-03,+5.983197443E+00,+6.078046525E+00,+5.881438334E+00
-1.865000E-03,+6.058574328E+00,+6.078046525E+00,+5.906563962E+00
-1.862500E-03,+5.958071815E+00,+6.078046525E+00,+5.931689590E+00
-1.860000E-03,+6.033448700E+00,+6.078046525E+00,+5.856312705E+00
-1.857500E-03,+6.133951213E+00,+6.228800295E+00,+5.881438334E+00
-1.855000E-03,+5.983197443E+00,+6.153423410E+00,+5.881438334E+00
-1.852500E-03,+6.058574328E+00,+6.128297782E+00,+5.881438334E+00
-1.850000E-03,+5.983197443E+00,+6.078046525E+00,+5.906563962E+00
-1.847500E-03,+5.983197443E+00,+6.153423410E+00,+5.881438334E+00
-1.845000E-03,+5.983197443E+00,+6.178549038E+00,+5.881438334E+00
-1.842500E-03,+5.983197443E+00,+6.078046525E+00,+5.856312705E+00
-1.840000E-03,+6.008323072E+00,+6.103172153E+00,+5.881438334E+00
-1.837500E-03,+6.058574328E+00,+6.128297782E+00,+5.881438334E+00
-1.835000E-03,+6.008323072E+00,+6.128297782E+00,+5.881438334E+00
-1.832500E-03,+6.008323072E+00,+6.103172153E+00,+5.906563962E+00
-1.830000E-03,+5.932946187E+00,+6.103172153E+00,+5.856312705E+00
-1.827500E-03,+5.958071815E+00,+6.078046525E+00,+5.881438334E+00
-1.825000E-03,+5.983197443E+00,+6.128297782E+00,+5.856312705E+00
-1.822500E-03,+5.958071815E+00,+6.078046525E+00,+5.906563962E+00
-1.820000E-03,+6.008323072E+00,+6.103172153E+00,+5.906563962E+00
-1.817500E-03,+6.008323072E+00,+6.103172153E+00,+5.906563962E+00
-1.815000E-03,+5.983197443E+00,+6.078046525E+00,+5.881438334E+00
-1.812500E-03,+6.058574328E+00,+6.128297782E+00,+5.981940847E+00
-1.810000E-03,+6.008323072E+00,+6.128297782E+00,+5.881438334E+00
-1.807500E-03,+5.958071815E+00,+6.052920897E+00,+5.906563962E+00
-1.805000E-03,+6.008323072E+00,+6.103172153E+00,+5.856312705E+00
-1.802500E-03,+6.033448700E+00,+6.103172153E+00,+5.881438334E+00
-1.800000E-03,+5.932946187E+00,+6.128297782E+00,+5.881438334E+00
-1.797500E-03,+5.958071815E+00,+6.128297782E+00,+5.856312705E+00
-1.795000E-03,+6.008323072E+00,+6.078046525E+00,+5.906563962E+00
-1.792500E-03,+5.983197443E+00,+6.153423410E+00,+5.881438334E+00
-1.790000E-03,+5.983197443E+00,+6.128297782E+00,+5.856312705E+00
-1.787500E-03,+6.008323072E+00,+6.078046525E+00,+5.856312705E+00
-1.785000E-03,+5.983197443E+00,+6.103172153E+00,+5.856312705E+00
-1.782500E-03,+6.033448700E+00,+6.103172153E+00,+5.881438334E+00
-1.780000E-03,+5.958071815E+00,+6.052920897E+00,+5.906563962E+00
-1.777500E-03,+5.983197443E+00,+6.078046525E+00,+5.906563962E+00
-1.775000E-03,+6.033448700E+00,+6.128297782E+00,+5.881438334E+00
-1.772500E-03,+5.958071815E+00,+6.078046525E+00,+5.856312705E+00
-1.770000E-03,+5.983197443E+00,+6.103172153E+00,+5.856312705E+00
-1.767500E-03,+6.083699957E+00,+6.253925923E+00,+5.881438334E+00
-1.765000E-03,+5.932946187E+00,+6.078046525E+00,+5.881438334E+00
-1.762500E-03,+5.932946187E+00,+6.027795268E+00,+5.856312705E+00
-1.760000E-03,+6.008323072E+00,+6.128297782E+00,+5.831187077E+00
-1.757500E-03,+6.008323072E+00,+6.103172153E+00,+5.881438334E+00
-1.755000E-03,+6.008323072E+00,+6.128297782E+00,+5.881438334E+00
-1.752500E-03,+6.008323072E+00,+6.078046525E+00,+5.856312705E+00
-1.750000E-03,+5.958071815E+00,+6.153423410E+00,+5.856312705E+00
-1.747500E-03,+5.932946187E+00,+6.078046525E+00,+5.881438334E+00
-1.745000E-03,+5.983197443E+00,+6.103172153E+00,+5.881438334E+00
-1.742500E-03,+5.983197443E+00,+6.103172153E+00,+5.881438334E+00
-1.740000E-03,+5.983197443E+00,+6.153423410E+00,+5.881438334E+00
-1.737500E-03,+5.932946187E+00,+6.103172153E+00,+5.831187077E+00
-1.735000E-03,+5.958071815E+00,+6.078046525E+00,+5.856312705E+00
-1.732500E-03,+5.958071815E+00,+6.103172153E+00,+5.881438334E+00
-1.730000E-03,+6.008323072E+00,+6.153423410E+00,+5.881438334E+00
-1.727500E-03,+6.008323072E+00,+6.052920897E+00,+5.856312705E+00
-1.725000E-03,+6.033448700E+00,+6.052920897E+00,+5.856312705E+00
-1.722500E-03,+6.033448700E+00,+6.178549038E+00,+5.981940847E+00
-1.720000E-03,+5.932946187E+00,+6.052920897E+00,+5.881438334E+00
-1.717500E-03,+5.907820558E+00,+6.052920897E+00,+5.906563962E+00
-1.715000E-03,+6.008323072E+00,+6.128297782E+00,+5.831187077E+00
-1.712500E-03,+5.983197443E+00,+6.128297782E+00,+5.856312705E+00
-1.710000E-03,+6.008323072E+00,+6.128297782E+00,+5.906563962E+00
-1.707500E-03,+5.983197443E+00,+6.078046525E+00,+5.906563962E+00
-1.705000E-03,+5.958071815E+00,+6.078046525E+00,+5.881438334E+00
-1.702500E-03,+5.983197443E+00,+6.078046525E+00,+5.906563962E+00
-1.700000E-03,+6.008323072E+00,+6.103172153E+00,+5.856312705E+00
-1.697500E-03,+6.008323072E+00,+6.128297782E+00,+5.881438334E+00
-1.695000E-03,+5.983197443E+00,+6.078046525E+00,+5.856312705E+00
-1.692500E-03,+5.983197443E+00,+6.153423410E+00,+5.906563962E+00
-1.690000E-03,+6.008323072E+00,+6.128297782E+00,+5.881438334E+00
-1.687500E-03,+5.958071815E+00,+6.052920897E+00,+5.856312705E+00
-1.685000E-03,+6.008323072E+00,+6.128297782E+00,+5.906563962E+00
-1.682500E-03,+5.983197443E+00,+6.128297782E+00,+5.856312705E+00
-1.680000E-03,+5.958071815E+00,+6.052920897E+00,+5.881438334E+00
-1.677500E-03,+6.033448700E+00,+6.253925923E+00,+5.931689590E+00
-1.675000E-03,+6.033448700E+00,+6.103172153E+00,+5.881438334E+00
-1.672500E-03,+6.008323072E+00,+6.203674667E+00,+5.881438334E+00
-1.670000E-03,+6.008323072E+00,+6.103172153E+00,+5.831187077E+00
-1.667500E-03,+5.983197443E+00,+6.128297782E+00,+5.931689590E+00
-1.665000E-03,+6.033448700E+00,+6.153423410E+00,+5.906563962E+00
-1.662500E-03,+5.983197443E+00,+6.103172153E+00,+5.881438334E+00
-1.660000E-03,+6.033448700E+00,+6.078046525E+00,+5.881438334E+00
-1.657500E-03,+6.033448700E+00,+6.153423410E+00,+5.881438334E+00
-1.655000E-03,+6.008323072E+00,+6.128297782E+00,+5.881438334E+00
-1.652500E-03,+6.108825585E+00,+6.078046525E+00,+5.906563962E+00
-1.650000E-03,+6.033448700E+00,+6.103172153E+00,+5.906563962E+00
-1.647500E-03,+6.008323072E+00,+6.052920897E+00,+5.881438334E+00
-1.645000E-03,+5.983197443E+00,+6.052920897E+00,+5.906563962E+00
-1.642500E-03,+5.932946187E+00,+6.103172153E+00,+5.881438334E+00
-1.640000E-03,+5.958071815E+00,+6.128297782E+00,+5.856312705E+00
-1.637500E-03,+6.008323072E+00,+6.128297782E+00,+5.906563962E+00
-1.635000E-03,+6.033448700E+00,+6.153423410E+00,+5.881438334E+00
-1.632500E-03,+6.058574328E+00,+6.228800295E+00,+5.981940847E+00
-1.630000E-03,+6.008323072E+00,+6.128297782E+00,+5.881438334E+00
-1.627500E-03,+5.983197443E+00,+6.052920897E+00,+5.881438334E+00
-1.625000E-03,+5.983197443E+00,+6.103172153E+00,+5.906563962E+00
-1.622500E-03,+5.983197443E+00,+6.128297782E+00,+5.881438334E+00
-1.620000E-03,+5.983197443E+00,+6.103172153E+00,+5.906563962E+00
-1.617500E-03,+5.958071815E+00,+6.128297782E+00,+5.881438334E+00
-1.615000E-03,+5.958071815E+00,+6.078046525E+00,+5.856312705E+00
-1.612500E-03,+6.008323072E+00,+6.078046525E+00,+5.906563962E+00
-1.610000E-03,+5.932946187E+00,+6.128297782E+00,+5.881438334E+00
-1.607500E-03,+6.008323072E+00,+6.078046525E+00,+5.881438334E+00
-1.605000E-03,+6.008323072E+00,+6.078046525E+00,+5.931689590E+00
-1.602500E-03,+6.033448700E+00,+6.178549038E+00,+5.881438334E+00
-1.600000E-03,+6.008323072E+00,+6.153423410E+00,+5.856312705E+00
-1.597500E-03,+6.058574328E+00,+6.128297782E+00,+5.906563962E+00
-1.595000E-03,+6.008323072E+00,+6.128297782E+00,+5.906563962E+00
-1.592500E-03,+6.008323072E+00,+6.103172153E+00,+5.906563962E+00
-1.590000E-03,+5.983197443E+00,+6.103172153E+00,+5.906563962E+00
-1.587500E-03,+6.108825585E+00,+6.253925923E+00,+5.931689590E+00
-1.585000E-03,+6.008323072E+00,+6.078046525E+00,+5.856312705E+00
-1.582500E-03,+5.983197443E+00,+6.103172153E+00,+5.881438334E+00
-1.580000E-03,+6.033448700E+00,+6.078046525E+00,+5.881438334E+00
-1.577500E-03,+6.033448700E+00,+6.103172153E+00,+5.906563962E+00
-1.575000E-03,+6.008323072E+00,+6.052920897E+00,+5.931689590E+00
-1.572500E-03,+6.033448700E+00,+6.078046525E+00,+5.881438334E+00
-1.570000E-03,+6.033448700E+00,+6.078046525E+00,+5.856312705E+00
-1.567500E-03,+6.008323072E+00,+6.103172153E+00,+5.856312705E+00
-1.565000E-03,+6.008323072E+00,+6.103172153E+00,+5.906563962E+00
-1.562500E-03,+5.932946187E+00,+6.078046525E+00,+5.931689590E+00
-1.560000E-03,+6.008323072E+00,+6.103172153E+00,+5.881438334E+00
-1.557500E-03,+6.083699957E+00,+6.103172153E+00,+5.906563962E+00
-1.555000E-03,+5.983197443E+00,+6.052920897E+00,+5.906563962E+00
-1.552500E-03,+6.008323072E+00,+6.103172153E+00,+5.881438334E+00
-1.550000E-03,+6.058574328E+00,+6.103172153E+00,+5.856312705E+00
-1.547500E-03,+6.008323072E+00,+6.128297782E+00,+5.856312705E+00
-1.545000E-03,+5.958071815E+00,+6.103172153E+00,+5.881438334E+00
-1.542500E-03,+6.033448700E+00,+6.128297782E+00,+5.956815219E+00
-1.540000E-03,+6.008323072E+00,+6.078046525E+00,+5.881438334E+00
-1.537500E-03,+5.983197443E+00,+6.078046525E+00,+5.881438334E+00
-1.535000E-03,+5.932946187E+00,+6.078046525E+00,+5.831187077E+00
-1.532500E-03,+6.008323072E+00,+6.103172153E+00,+5.881438334E+00
-1.530000E-03,+6.008323072E+00,+6.128297782E+00,+5.906563962E+00
-1.527500E-03,+5.958071815E+00,+6.103172153E+00,+5.856312705E+00
-1.525000E-03,+5.983197443E+00,+6.128297782E+00,+5.881438334E+00
-1.522500E-03,+5.983197443E+00,+6.128297782E+00,+5.856312705E+00
-1.520000E-03,+6.008323072E+00,+6.103172153E+00,+5.906563962E+00
-1.517500E-03,+5.958071815E+00,+6.103172153E+00,+5.881438334E+00
-1.515000E-03,+5.983197443E+00,+6.128297782E+00,+5.881438334E+00
-1.512500E-03,+6.008323072E+00,+6.078046525E+00,+5.881438334E+00
-1.510000E-03,+5.932946187E+00,+6.103172153E+00,+5.881438334E+00
-1.507500E-03,+6.033448700E+00,+6.128297782E+00,+5.881438334E+00
-1.505000E-03,+5.983197443E+00,+6.128297782E+00,+5.856312705E+00
-1.502500E-03,+5.958071815E+00,+6.103172153E+00,+5.906563962E+00
-1.500000E-03,+6.008323072E+00,+6.128297782E+00,+5.906563962E+00
-1.497500E-03,+6.108825585E+00,+6.379554065E+00,+5.931689590E+00
-1.495000E-03,+5.958071815E+00,+6.103172153E+00,+5.906563962E+00
-1.492500E-03,+6.008323072E+00,+6.128297782E+00,+5.881438334E+00
-1.490000E-03,+5.983197443E+00,+6.103172153E+00,+5.856312705E+00
-1.487500E-03,+5.983197443E+00,+6.178549038E+00,+5.906563962E+00
-1.485000E-03,+6.008323072E+00,+6.128297782E+00,+5.906563962E+00
-1.482500E-03,+6.033448700E+00,+6.128297782E+00,+5.881438334E+00
-1.480000E-03,+6.008323072E+00,+6.027795268E+00,+5.881438334E+00
-1.477500E-03,+5.932946187E+00,+6.103172153E+00,+5.881438334E+00
-1.475000E-03,+5.958071815E+00,+6.153423410E+00,+5.906563962E+00
-1.472500E-03,+5.958071815E+00,+6.153423410E+00,+5.881438334E+00
-1.470000E-03,+6.008323072E+00,+6.078046525E+00,+5.931689590E+00
-1.467500E-03,+6.033448700E+00,+6.027795268E+00,+5.906563962E+00
-1.465000E-03,+6.033448700E+00,+6.078046525E+00,+5.881438334E+00
-1.462500E-03,+6.008323072E+00,+6.128297782E+00,+5.881438334E+00
-1.460000E-03,+5.983197443E+00,+6.128297782E+00,+5.881438334E+00
-1.457500E-03,+6.008323072E+00,+6.078046525E+00,+5.881438334E+00
-1.455000E-03,+6.008323072E+00,+6.078046525E+00,+5.881438334E+00
-1.452500E-03,+6.058574328E+00,+6.128297782E+00,+6.007066475E+00
-1.450000E-03,+5.983197443E+00,+6.128297782E+00,+5.881438334E+00
-1.447500E-03,+5.983197443E+00,+6.078046525E+00,+5.881438334E+00
-1.445000E-03,+5.983197443E+00,+6.103172153E+00,+5.856312705E+00
-1.442500E-03,+6.033448700E+00,+6.103172153E+00,+5.881438334E+00
-1.440000E-03,+6.008323072E+00,+6.078046525E+00,+5.906563962E+00
-1.437500E-03,+6.033448700E+00,+6.078046525E+00,+5.931689590E+00
-1.435000E-03,+6.008323072E+00,+6.078046525E+00,+5.906563962E+00
-1.432500E-03,+5.958071815E+00,+6.078046525E+00,+5.931689590E+00
-1.430000E-03,+6.058574328E+00,+6.078046525E+00,+5.906563962E+00
-1.427500E-03,+5.958071815E+00,+6.027795268E+00,+5.856312705E+00
-1.425000E-03,+5.983197443E+00,+6.128297782E+00,+5.906563962E+00
-1.422500E-03,+6.008323072E+00,+6.103172153E+00,+5.906563962E+00
-1.420000E-03,+5.983197443E+00,+6.078046525E+00,+5.881438334E+00
-1.417500E-03,+6.008323072E+00,+6.103172153E+00,+5.881438334E+00
-1.415000E-03,+5.983197443E+00,+6.103172153E+00,+5.881438334E+00
-1.412500E-03,+5.983197443E+00,+6.103172153E+00,+5.906563962E+00
-1.410000E-03,+5.983197443E+00,+6.078046525E+00,+5.906563962E+00
-1.407500E-03,+6.159076842E+00,+6.404679693E+00,+5.956815219E+00
-1.405000E-03,+6.008323072E+00,+6.103172153E+00,+5.881438334E+00
-1.402500E-03,+5.932946187E+00,+6.052920897E+00,+5.831187077E+00
-1.400000E-03,+5.907820558E+00,+6.052920897E+00,+5.881438334E+00
-1.397500E-03,+5.983197443E+00,+6.103172153E+00,+5.906563962E+00
-1.395000E-03,+6.058574328E+00,+6.203674667E+00,+5.956815219E+00
-1.392500E-03,+5.932946187E+00,+6.052920897E+00,+5.906563962E+00
-1.390000E-03,+6.008323072E+00,+6.128297782E+00,+5.931689590E+00
-1.387500E-03,+5.983197443E+00,+6.103172153E+00,+5.881438334E+00
-1.385000E-03,+5.983197443E+00,+6.153423410E+00,+5.906563962E+00
-1.382500E-03,+6.033448700E+00,+6.103172153E+00,+5.906563962E+00
-1.380000E-03,+6.058574328E+00,+6.103172153E+00,+5.906563962E+00
-1.377500E-03,+5.983197443E+00,+6.103172153E+00,+5.856312705E+00
-1.375000E-03,+6.008323072E+00,+6.078046525E+00,+5.881438334E+00
-1.372500E-03,+5.932946187E+00,+6.027795268E+00,+5.856312705E+00
-1.370000E-03,+6.008323072E+00,+6.103172153E+00,+5.881438334E+00
-1.367500E-03,+5.983197443E+00,+6.078046525E+00,+5.856312705E+00
-1.365000E-03,+6.033448700E+00,+6.153423410E+00,+5.906563962E+00
-1.362500E-03,+6.033448700E+00,+6.153423410E+00,+6.007066475E+00
-1.360000E-03,+6.008323072E+00,+6.078046525E+00,+5.906563962E+00
-1.357500E-03,+5.932946187E+00,+6.027795268E+00,+5.856312705E+00
-1.355000E-03,+6.008323072E+00,+6.078046525E+00,+5.856312705E+00
-1.352500E-03,+6.058574328E+00,+6.078046525E+00,+5.881438334E+00
-1.350000E-03,+6.008323072E+00,+6.078046525E+00,+5.931689590E+00
-1.347500E-03,+6.033448700E+00,+6.128297782E+00,+5.906563962E+00
-1.345000E-03,+5.958071815E+00,+6.103172153E+00,+5.881438334E+00
-1.342500E-03,+6.033448700E+00,+6.153423410E+00,+5.906563962E+00
-1.340000E-03,+5.983197443E+00,+6.153423410E+00,+5.856312705E+00
-1.337500E-03,+5.983197443E+00,+6.078046525E+00,+5.856312705E+00
-1.335000E-03,+6.033448700E+00,+6.128297782E+00,+5.906563962E+00
-1.332500E-03,+6.008323072E+00,+6.128297782E+00,+5.906563962E+00
-1.330000E-03,+6.008323072E+00,+6.128297782E+00,+5.906563962E+00
-1.327500E-03,+5.983197443E+00,+6.128297782E+00,+5.881438334E+00
-1.325000E-03,+5.983197443E+00,+6.128297782E+00,+5.906563962E+00
-1.322500E-03,+5.983197443E+00,+6.078046525E+00,+5.906563962E+00
-1.320000E-03,+5.983197443E+00,+6.128297782E+00,+5.906563962E+00
-1.317500E-03,+6.083699957E+00,+6.379554065E+00,+5.931689590E+00
-1.315000E-03,+5.983197443E+00,+6.178549038E+00,+5.881438334E+00
-1.312500E-03,+6.008323072E+00,+6.128297782E+00,+5.856312705E+00
-1.310000E-03,+5.983197443E+00,+6.078046525E+00,+5.881438334E+00
-1.307500E-03,+6.008323072E+00,+6.103172153E+00,+5.906563962E+00
-1.305000E-03,+6.008323072E+00,+6.078046525E+00,+5.906563962E+00
-1.302500E-03,+6.008323072E+00,+6.052920897E+00,+5.956815219E+00
-1.300000E-03,+6.033448700E+00,+6.103172153E+00,+5.881438334E+00
-1.297500E-03,+5.983197443E+00,+6.103172153E+00,+5.881438334E+00
-1.295000E-03,+6.008323072E+00,+6.078046525E+00,+5.906563962E+00
-1.292500E-03,+6.008323072E+00,+6.103172153E+00,+5.906563962E+00
-1.290000E-03,+6.033448700E+00,+6.128297782E+00,+5.906563962E+00
-1.287500E-03,+6.008323072E+00,+6.052920897E+00,+5.931689590E+00
-1.285000E-03,+5.958071815E+00,+6.103172153E+00,+5.881438334E+00
-1.282500E-03,+6.008323072E+00,+6.128297782E+00,+5.906563962E+00
-1.280000E-03,+5.958071815E+00,+6.103172153E+00,+5.881438334E+00
-1.277500E-03,+5.983197443E+00,+6.128297782E+00,+5.906563962E+00
-1.275000E-03,+6.033448700E+00,+6.128297782E+00,+5.931689590E+00
-1.272500E-03,+6.058574328E+00,+6.203674667E+00,+6.057317732E+00
-1.270000E-03,+6.033448700E+00,+6.103172153E+00,+5.906563962E+00
-1.267500E-03,+5.907820558E+00,+6.052920897E+00,+5.906563962E+00
-1.265000E-03,+5.958071815E+00,+6.078046525E+00,+5.856312705E+00
-1.262500E-03,+5.958071815E+00,+6.128297782E+00,+5.931689590E+00
-1.260000E-03,+6.008323072E+00,+6.078046525E+00,+5.956815219E+00
-1.257500E-03,+6.008323072E+00,+6.103172153E+00,+5.931689590E+00
-1.255000E-03,+5.983197443E+00,+6.103172153E+00,+5.906563962E+00
-1.252500E-03,+6.058574328E+00,+6.153423410E+00,+5.881438334E+00
-1.250000E-03,+5.983197443E+00,+6.078046525E+00,+5.931689590E+00
-1.247500E-03,+6.033448700E+00,+6.103172153E+00,+5.856312705E+00
-1.245000E-03,+5.983197443E+00,+6.128297782E+00,+5.906563962E+00
-1.242500E-03,+5.958071815E+00,+6.128297782E+00,+5.906563962E+00
-1.240000E-03,+6.008323072E+00,+6.052920897E+00,+5.906563962E+00
-1.237500E-03,+5.983197443E+00,+6.078046525E+00,+5.881438334E+00
-1.235000E-03,+5.932946187E+00,+6.078046525E+00,+5.881438334E+00
-1.232500E-03,+6.008323072E+00,+6.128297782E+00,+5.881438334E+00
-1.230000E-03,+5.983197443E+00,+6.103172153E+00,+5.881438334E+00
-1.227500E-03,+6.083699957E+00,+6.454930950E+00,+5.956815219E+00
-1.225000E-03,+5.983197443E+00,+6.078046525E+00,+5.906563962E+00
-1.222500E-03,+5.907820558E+00,+6.128297782E+00,+5.856312705E+00
-1.220000E-03,+5.958071815E+00,+6.103172153E+00,+5.856312705E+00
-1.217500E-03,+6.033448700E+00,+6.052920897E+00,+5.881438334E+00
-1.215000E-03,+5.983197443E+00,+6.078046525E+00,+5.931689590E+00
-1.212500E-03,+5.983197443E+00,+6.128297782E+00,+5.881438334E+00
-1.210000E-03,+5.958071815E+00,+6.078046525E+00,+5.881438334E+00
-1.207500E-03,+5.983197443E+00,+6.052920897E+00,+5.906563962E+00
-1.205000E-03,+5.983197443E+00,+6.052920897E+00,+5.906563962E+00
-1.202500E-03,+6.008323072E+00,+6.078046525E+00,+5.906563962E+00
-1.200000E-03,+6.008323072E+00,+6.103172153E+00,+5.931689590E+00
-1.197500E-03,+6.008323072E+00,+6.027795268E+00,+5.881438334E+00
-1.195000E-03,+5.983197443E+00,+6.103172153E+00,+5.906563962E+00
-1.192500E-03,+5.907820558E+00,+6.128297782E+00,+5.881438334E+00
-1.190000E-03,+5.907820558E+00,+6.027795268E+00,+5.856312705E+00
-1.187500E-03,+5.983197443E+00,+6.128297782E+00,+5.881438334E+00
-1.185000E-03,+5.932946187E+00,+6.078046525E+00,+5.881438334E+00
-1.182500E-03,+6.008323072E+00,+6.203674667E+00,+6.057317732E+00
-1.180000E-03,+5.932946187E+00,+6.078046525E+00,+5.831187077E+00
-1.177500E-03,+5.907820558E+00,+6.078046525E+00,+5.906563962E+00
-1.175000E-03,+6.008323072E+00,+6.078046525E+00,+5.881438334E+00
-1.172500E-03,+5.958071815E+00,+6.027795268E+00,+5.831187077E+00
-1.170000E-03,+5.983197443E+00,+6.128297782E+00,+5.906563962E+00
